code,name,sector,theme,sector_theme,source,source_url,asof_kst
001720,신영증권,금융 지원 서비스업,증권업,금융 지원 서비스업 / 증권업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001740,SK네트웍스,기타 전문 도매업,정보통신 유통·자동차 관리·글로벌 트레이딩,기타 전문 도매업 / 정보통신 유통·자동차 관리·글로벌 트레이딩,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001750,한양증권,금융 지원 서비스업,증권업,금융 지원 서비스업 / 증권업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001770,SHD,1차 철강 제조업,석도강판·표면처리강판 제조·임가공,1차 철강 제조업 / 석도강판·표면처리강판 제조·임가공,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001780,알루코,1차 비철금속 제조업,알루미늄제품·샷시 제조,1차 비철금속 제조업 / 알루미늄제품·샷시 제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001790,대한제당,"곡물가공품, 전분 및 전분제품 제조업",제당·가축용 배합사료·설탕,"곡물가공품, 전분 및 전분제품 제조업 / 제당·가축용 배합사료·설탕",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001800,오리온홀딩스,기타 금융업,자회사 관리 지주사업 등,기타 금융업 / 자회사 관리 지주사업 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001810,무림SP,"펄프, 종이 및 판지 제조업",아트지·CCP지,"펄프, 종이 및 판지 제조업 / 아트지·CCP지",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001820,삼화콘덴서공업,전자부품 제조업,콘덴서(축전기) 제조,전자부품 제조업 / 콘덴서(축전기) 제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001840,이화공영,건물 건설업,도급공사,건물 건설업 / 도급공사,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
001940,KISCO홀딩스,1차 철강 제조업,지주사업,1차 철강 제조업 / 지주사업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002020,코오롱,기타 금융업,지주회사,기타 금융업 / 지주회사,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002030,아세아,회사 본부 및 경영 컨설팅 서비스업,회사본부·지주회사 및 경영컨설팅 서비스업,회사 본부 및 경영 컨설팅 서비스업 / 회사본부·지주회사 및 경영컨설팅 서비스업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002070,비비안,봉제의복 제조업,여성내의류(스타킹·화운데이숀·란제리),봉제의복 제조업 / 여성내의류(스타킹·화운데이숀·란제리),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002100,경농,"비료, 농약 및 살균, 살충제 제조업",완제농약(잡초약·살충제·살균제) 제조,"비료, 농약 및 살균, 살충제 제조업 / 완제농약(잡초약·살충제·살균제) 제조",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002140,고려산업,"곡물가공품, 전분 및 전분제품 제조업",배합사료·플라스틱용기 제조·부동산 임대,"곡물가공품, 전분 및 전분제품 제조업 / 배합사료·플라스틱용기 제조·부동산 임대",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002150,도화엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업",토목설계·건축설계·종합감리전문업,"건축기술, 엔지니어링 및 관련 기술 서비스업 / 토목설계·건축설계·종합감리전문업",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002170,SYTS,"가죽, 가방 및 유사제품 제조업",피혁원단·혁제운동화·혁제장갑,"가죽, 가방 및 유사제품 제조업 / 피혁원단·혁제운동화·혁제장갑",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002200,한국수출포장공업,"골판지, 종이 상자 및 종이용기 제조업",골판지상자·골판지원지 제조·판매,"골판지, 종이 상자 및 종이용기 제조업 / 골판지상자·골판지원지 제조·판매",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002210,동성제약,의약품 제조업,의약품·화장품 제조·도매,의약품 제조업 / 의약품·화장품 제조·도매,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002220,한일철강,1차 철강 제조업,강관류·철판류·금속관류,1차 철강 제조업 / 강관류·철판류·금속관류,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002230,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",적산계기·전기차충전기·신재생에너지 발전소 설치,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외 / 적산계기·전기차충전기·신재생에너지 발전소 설치",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002240,고려제강,1차 철강 제조업,PC강선·선재 2차제품·와이어로프,1차 철강 제조업 / PC강선·선재 2차제품·와이어로프,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002290,삼일기업공사,건물 건설업,도급공사,건물 건설업 / 도급공사,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002310,아세아제지,"골판지, 종이 상자 및 종이용기 제조업",골판지원지·석고보드원지·크라프트원지,"골판지, 종이 상자 및 종이용기 제조업 / 골판지원지·석고보드원지·크라프트원지",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002320,한진,도로 화물 운송업,포장화물·택배산업·항만하역,도로 화물 운송업 / 포장화물·택배산업·항만하역,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002350,넥센타이어,고무제품 제조업,타이어·후랩·고무제타이어(승용자동차용,고무제품 제조업 / 타이어·후랩·고무제타이어(승용자동차용,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002360,SH에너지화학,기초 화학물질 제조업,합성수지(PS·EPS·ABS수지) 제조,기초 화학물질 제조업 / 합성수지(PS·EPS·ABS수지) 제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002380,케이씨씨,기타 화학제품 제조업,건축용단열재·내외장재·스레트,기타 화학제품 제조업 / 건축용단열재·내외장재·스레트,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002390,한독,의약품 제조업,의약품(소화제·크라포란·라식스)제조,의약품 제조업 / 의약품(소화제·크라포란·라식스)제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002410,범양건영,건물 건설업,토목공사·주택건설·건축공사,건물 건설업 / 토목공사·주택건설·건축공사,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002420,세기상사,연료 소매업,극장(영화상영)·극영화·만화영화 제조,연료 소매업 / 극장(영화상영)·극영화·만화영화 제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002450,삼익악기,악기 제조업,피아노·기타·현악기,악기 제조업 / 피아노·기타·현악기,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002460,HS화성,건물 건설업,아파트 건설,건물 건설업 / 아파트 건설,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002600,조흥,기타 식품 제조업,휘핑크림·인스턴트이스트·프루츠칵테일,기타 식품 제조업 / 휘핑크림·인스턴트이스트·프루츠칵테일,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002620,제일파마홀딩스,회사 본부 및 경영 컨설팅 서비스업,의약품(타리비드·제일파프·노엘,회사 본부 및 경영 컨설팅 서비스업 / 의약품(타리비드·제일파프·노엘,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002630,오리엔트바이오,의약품 제조업,의약품 제조,의약품 제조업 / 의약품 제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002680,한탑,"곡물가공품, 전분 및 전분제품 제조업",소맥분(밀가루)·배합사료,"곡물가공품, 전분 및 전분제품 제조업 / 소맥분(밀가루)·배합사료",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002690,동일제강,1차 철강 제조업,PC강연선·경강선·도금선,1차 철강 제조업 / PC강연선·경강선·도금선,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002700,신일전자,기계장비 및 관련 물품 도매업,가정용 전기기구(선풍기·난로·세탁기),기계장비 및 관련 물품 도매업 / 가정용 전기기구(선풍기·난로·세탁기),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002710,TCC스틸,1차 철강 제조업,석도강판·표면처리강판 제조·판매,1차 철강 제조업 / 석도강판·표면처리강판 제조·판매,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002720,국제약품,의약품 제조업,항생제·안약·제약 제조,의약품 제조업 / 항생제·안약·제약 제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002760,보락,기타 화학제품 제조업,식품향료·식품첨가물·화학제품,기타 화학제품 제조업 / 식품향료·식품첨가물·화학제품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002780,진흥기업,토목 건설업,아파트건설·토목공사·건축공사,토목 건설업 / 아파트건설·토목공사·건축공사,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002790,아모레퍼시픽홀딩스,기타 화학제품 제조업,지주회사,기타 화학제품 제조업 / 지주회사,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002800,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등),의약품 제조업 / 파스류 (신신파스 아렉스 등),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002810,삼영무역,기타 전문 도매업,화공약품·안경렌즈,기타 전문 도매업 / 화공약품·안경렌즈,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002820,SUN&L,플라스틱제품 제조업,펌프 디스펜서·스프레이 트리거,플라스틱제품 제조업 / 펌프 디스펜서·스프레이 트리거,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002840,미원상사,기타 화학제품 제조업,계면활성제·분황·황산,기타 화학제품 제조업 / 계면활성제·분황·황산,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002870,신풍,기타 전문 도매업,마닐라판지 제조·도소매,기타 전문 도매업 / 마닐라판지 제조·도소매,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002880,디와이에이,자동차 신품 부품 제조업,자동차부품(자동차용 시트)제조,자동차 신품 부품 제조업 / 자동차부품(자동차용 시트)제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002900,TYM,특수 목적용 기계 제조업,농기계·연초용필터·금속제양식기,특수 목적용 기계 제조업 / 농기계·연초용필터·금속제양식기,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002920,유성기업,자동차 신품 부품 제조업,철도차량부품(피스턴링·실린더라이너·발브가이드,자동차 신품 부품 제조업 / 철도차량부품(피스턴링·실린더라이너·발브가이드,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002960,한국쉘석유,석유 정제품 제조업,윤활유·그리스 제조·도매,석유 정제품 제조업 / 윤활유·그리스 제조·도매,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
002990,금호건설,건물 건설업,종합건설·여객운송·관광,건물 건설업 / 종합건설·여객운송·관광,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
003000,부광약품,의약품 제조업,의약품·치약·의약부외품(부광탁스,의약품 제조업 / 의약품·치약·의약부외품(부광탁스,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
003010,혜인,기계장비 및 관련 물품 도매업,건설기계·산업용 기계장비(진공흡인차·세정차),기계장비 및 관련 물품 도매업 / 건설기계·산업용 기계장비(진공흡인차·세정차),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
