ticker,corp_code,corp_name,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,account_nm,fs_div,sj_div,bsns_year,reprt_code,target_period_key,fetched_at_kst
003380,00148364,하림지주,544186000000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:44+09:00
003460,00145190,유화증권,8181029879,KRW,False,2026 반기보고서,OK,영업이익(손실),OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:45+09:00
003465,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
003470,00117601,유안타증권,159288929000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:45+09:00
003475,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
003480,00163673,한진중공업홀딩스,52699000000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:45+09:00
003490,00113526,대한항공,310273431929,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:45+09:00
003495,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
003520,00141149,영진약품,-3252236554,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:45+09:00
003530,00148610,한화투자증권,85253000000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:45+09:00
003535,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
003540,00110893,대신증권,462392454000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:46+09:00
003545,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
003547,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
003550,00120021,LG,946808000000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:46+09:00
003555,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
003570,00134477,SNT다이내믹스,38474884874,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:46+09:00
003580,00169048,HLB글로벌,-3386399265,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:46+09:00
003610,00122348,방림,-725635551,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:47+09:00
003620,00138242,KG모빌리티,14811698848,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:47+09:00
003650,00122056,미창석유공업,21880211171,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:47+09:00
003670,00155276,포스코퓨처엠,44388403749,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:47+09:00
003680,00161860,한성기업,6714932971,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:47+09:00
003690,00113191,코리안리,466292495634,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:48+09:00
003720,00127255,삼영,13181764842,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:48+09:00
003780,00150439,진양산업,3340315307,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:48+09:00
003800,00140052,에이스침대,29429914442,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:48+09:00
003830,00113544,대한화섬,-1787063612,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:48+09:00
003850,00123143,보령,43950069033,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:49+09:00
003920,00107598,남양유업,1800651674,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:49+09:00
003925,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
003960,00109718,사조대림,44216741228,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:49+09:00
004000,00157681,롯데정밀화학,94572966867,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:49+09:00
004020,00145880,현대제철,73408556289,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:49+09:00
004060,00133511,SG세계물산,-2338114853,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:50+09:00
004080,00173795,신흥,4449511408,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:50+09:00
004090,00157991,한국석유공업,17933484543,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:50+09:00
004100,00153755,태양금속공업,10021812087,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:50+09:00
004105,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
004140,00115287,동방,11820055908,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:50+09:00
004150,00171636,한솔홀딩스,27792631000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:50+09:00
004170,00136378,신세계,364957794666,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:51+09:00
004250,00108038,엔피씨,14215134699,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:51+09:00
004255,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
004270,00172185,남성,4437368473,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:51+09:00
004310,00164706,현대약품,3497604967,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:51+09:00
004360,00133812,세방,15341665936,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:52+09:00
004365,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
004370,00108241,농심,126676796467,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:52+09:00
004380,00127802,삼익THK,-2120495823,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:52+09:00
004410,00130879,서울식품공업,102157915,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:52+09:00
004415,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
004430,00134963,송원산업,66369000000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:52+09:00
004440,00109806,삼일씨엔에스,3777132865,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:52+09:00
004450,00129235,삼화왕관,2845669293,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:53+09:00
004490,00133858,세방전지,68576276375,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:53+09:00
004540,00113492,깨끗한나라,-3351286173,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:53+09:00
004545,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
004560,00125743,현대비앤지스틸,17917638060,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:53+09:00
004590,00156442,한국가구,9710937035,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:53+09:00
004650,00123523,창해에탄올,8684703725,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:53+09:00
004690,00128555,삼천리,138218905760,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:54+09:00
004700,00148939,조광피혁,158488238,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:54+09:00
004710,00157399,한솔테크닉스,28340122818,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:54+09:00
004720,00135050,팜젠사이언스,3566202246,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:54+09:00
004770,00138057,써니전자,690801604,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:55+09:00
004780,00109587,대륙제관,5845244464,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:55+09:00
004800,00117188,효성,326240143145,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:55+09:00
004830,00114093,덕성,1718899766,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:55+09:00
004835,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
004840,00118266,DRB동일,17048678066,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:55+09:00
004870,00109514,티웨이홀딩스,-670128272,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:55+09:00
004890,00172936,동일산업,10943741763,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:56+09:00
004910,00148920,조광페인트,-9093663028,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:56+09:00
004920,00127158,씨아이테크,-3247401896,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:56+09:00
004960,00162063,한신공영,39814498636,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:56+09:00
004970,00135962,신라교역,4979695512,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:56+09:00
004980,00132804,성신양회,19727612932,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:57+09:00
004985,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
004990,00120562,롯데지주,175054517946,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:57+09:00
005010,00156488,휴스틸,-6058134815,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:57+09:00
005030,00124151,부산주공,-1349966238,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:57+09:00
005070,00129989,코스모신소재,5527073954,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:51:57+09:00
005090,00125150,SGC에너지,80618957500,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:58+09:00
005110,00163716,한창,-3124739006,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:58+09:00
005160,00172680,동국산업,-5421961098,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:58+09:00
005180,00124726,빙그레,83484592037,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:58+09:00
005250,00108135,녹십자홀딩스,9686153664,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:58+09:00
005257,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005290,00118804,동진쎄미켐,125883677544,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:59+09:00
005300,00120571,롯데칠성음료,103646022785,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:59+09:00
005305,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005320,00168331,온타이드,1036121593,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:59+09:00
005360,00121288,모나미,-3971639537,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:59+09:00
005380,00164742,현대자동차,5365574000000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:51:59+09:00
005385,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005387,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005389,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005420,00160302,코스모화학,13628508315,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:00+09:00
005430,00156691,한국공항,32610285332,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:00+09:00
005440,00105280,현대지에프홀딩스,202925904000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:00+09:00
005490,00155319,POSCO홀딩스,1525845449199,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:00+09:00
005500,00128412,삼진제약,10740582553,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:52:00+09:00
005610,00125530,삼립,-4187803963,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:01+09:00
005670,00165103,푸드웰,14730456146,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:01+09:00
005680,00127200,삼영전자공업,5252303386,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:01+09:00
005690,00145163,파미셀,26307441811,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:52:01+09:00
005710,00111874,대원산업,24243559966,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:01+09:00
005720,00167192,넥센,116691554929,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:02+09:00
005725,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005740,00153126,크라운해태홀딩스,27494570996,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:02+09:00
005745,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005750,00109754,대림바스,12086907197,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:02+09:00
005800,00136624,신영와코루,134811401,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:02+09:00
005810,00155531,풍산홀딩스,76585621659,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:02+09:00
005820,00143794,원림,2012830055,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:02+09:00
005830,00159102,DB손해보험,1586912000000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:03+09:00
005850,00125521,에스엘,269572671154,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:03+09:00
005860,00162911,한일사료,1106161013,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:03+09:00
005870,00111421,휴니드테크놀러지스,-3699137764,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:52:03+09:00
005880,00113535,대한해운,137372935268,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:03+09:00
005930,00126380,삼성전자,146725209000000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:04+09:00
005935,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005940,00120182,NH투자증권,1317932000000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:04+09:00
005945,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005950,00145552,이수화학,121987050000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:06+09:00
005960,00115612,동부건설,28159290939,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:04+09:00
005965,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
005990,00120924,매일홀딩스,40723546659,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:04+09:00
006040,00118026,동원산업,297615241173,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:05+09:00
006050,00104537,국영지앤엠,-2239427219,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:52:05+09:00
006060,00166227,화승인더스트리,30219735404,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:05+09:00
006090,00141875,사조오양,7423312666,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:52:05+09:00
006110,00126779,삼아알미늄,-2641423371,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:06+09:00
006120,00131832,SK디스커버리,159408610199,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:06+09:00
006125,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
006140,00155735,피제이전자,3578588773,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:52:06+09:00
006200,00159254,한국전자홀딩스,-5234390514,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:07+09:00
006220,00148832,제주은행,5944000000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:07+09:00
006260,00105952,LS,1071657000000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:07+09:00
006280,00129679,녹십자,13459403424,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:07+09:00
006340,00260392,대원전선,18396132091,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:07+09:00
006345,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
006360,00120030,GS건설,164823000000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:07+09:00
006370,00108977,대구백화점,-7659352753,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:08+09:00
006380,00159810,카프로,-3698726492,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:52:08+09:00
006400,00126362,삼성SDI,48193813418,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:08+09:00
006405,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
006490,00122825,프리티,-2819170035,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:08+09:00
006570,00109824,대림통상,-2555817818,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:08+09:00
006620,00114686,동구바이오제약,-4644986715,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:08+09:00
006650,00260383,대한유화,69686047732,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:09+09:00
006660,00126201,삼성공조,4102766616,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:09+09:00
006730,00130383,서부T&D,36058168514,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:09+09:00
006740,00141404,블루산업개발,262291845,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:09+09:00
006800,00111722,미래에셋증권,3864913000000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:52:10+09:00
