name,ticker,market,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,target1_ref,target2_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_1m_intraday,high_1m_intraday,low_1m_close,high_1m_close,range_1m_pct,position_in_1m_range_pct,data_rows_1m,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,return_1m_pct,return_3m_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,market_cap,listed_shares,data_rows,source_used,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,supply_check_status,supply_check_scope,supply_check_limited_reason,supply_burden_detected,supply_burden_flag,supply_burden_level,supply_burden_keywords,supply_burden_latest_report_date,supply_burden_latest_report_name,supply_burden_report_count,supply_burden_checked_at_kst
인투셀,287840,KOSDAQ,OK,2026-07-31,16180,13180.0,15810,18910,21150,12660.0,1239.0,5.25,1.8,13050.0,25300.0,13850,24300,93.87,25.55,23,13050.0,38500.0,13850,37150,195.02,12.3,-32.02,-56.45,61854,966431450,1515706572,True,243055312800,15021960,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-3530746735,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260605,임원ㆍ주요주주특정증권등소유상황보고서,2,2026-08-01T10:30:42+09:00
인트론바이오,048530,KOSDAQ,OK,2026-07-31,2435,2270.0,2410,2605,2745,2200.0,78.0,2.86,1.9,2250.0,2740.0,2330,2600,21.78,37.76,23,2250.0,3810.0,2330,3610,69.33,11.86,-4.51,-32.55,122637,297877580,221297081,True,75221430730,30891758,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2165508320,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,주요주주변동",20260721,주식등의대량보유상황보고서(일반),4,2026-08-01T10:30:42+09:00
인티큐브,070590,KOSDAQ,OK,2026-07-31,1698,1613.0,1681,1773,1834,1596.0,34.0,1.97,2.4,1550.0,1800.0,1620,1779,16.13,59.2,23,1457.0,2035.0,1580,1980,39.67,41.7,-4.5,-11.15,21066,35149112,40400282,True,23567426658,13879521,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2273590240,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260727,임원ㆍ주요주주특정증권등소유상황보고서,2,2026-08-01T10:30:42+09:00
인포바인,115310,KOSDAQ,OK,2026-07-31,6720,6120.0,6650,7250,7680,6000.0,240.0,2.86,2.4,6050.0,7470.0,6320,7380,23.47,47.18,23,6050.0,13800.0,6320,13010,128.1,8.65,-2.61,-46.2,9392,61490670,63812107,True,99668009280,14831549,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1917544194,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260703,임원ㆍ주요주주특정증권등소유상황보고서,3,2026-08-01T10:30:42+09:00
인포뱅크,039290,KOSDAQ,OK,2026-07-31,3270,2930.0,3230,3570,3820,2860.0,137.0,3.91,2.4,2955.0,4200.0,2985,3995,42.13,25.3,23,2520.0,4995.0,2715,4850,98.21,30.3,-16.15,-32.58,13422,42024035,39968851,True,28429308060,8693978,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-884776184,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
인피니트헬스케어,071200,KOSDAQ,OK,2026-07-31,7950,7270.0,7870,8540,9030,7140.0,270.0,3.58,2.1,6500.0,9740.0,6540,9230,49.85,44.75,23,5930.0,9740.0,6200,9230,64.25,53.02,21.56,8.02,66096,511516400,1079848983,True,193951841100,24396458,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,9467212128,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,대량보유,20260730,주식등의대량보유상황보고서(약식),3,2026-08-01T10:30:42+09:00
인화정공,101930,KOSDAQ,OK,2026-07-31,6510,5540.0,6390,7360,8060,5350.0,387.0,4.33,3.1,5480.0,8130.0,5860,8120,48.36,38.87,23,5480.0,17000.0,5860,15140,210.22,8.94,-12.5,-51.85,20828,127973105,169118434,True,297472308210,45694671,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,4162289320,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260527,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-01T10:30:42+09:00
일승,333430,KOSDAQ,OK,2026-07-31,4005,3575.0,3955,4385,4695,3485.0,173.0,4.54,2.1,2850.0,4680.0,2965,4110,64.21,63.11,23,2850.0,6520.0,2965,6290,128.77,31.47,18.14,-36.33,8927074,35760388136,7980874054,False,123060621735,30726747,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2303572610,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
일신바이오,068330,KOSDAQ,OK,2026-07-31,898,860.0,889,952,997,825.0,25.0,2.19,1.9,851.0,1050.0,863,1008,23.38,23.62,23,851.0,1608.0,863,1555,88.95,6.21,-10.91,-42.25,70381,63111162,91654952,True,39706093720,44216140,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,454264215,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260604,주식등의대량보유상황보고서(일반),3,2026-08-01T10:30:42+09:00
일월지엠엘,178780,KOSDAQ,OK,2026-07-31,2200,2100.0,2180,2285,2360,2080.0,40.0,1.67,2.0,1997.0,2685.0,2170,2540,34.45,29.51,23,1997.0,2685.0,2170,2590,34.45,29.51,-13.39,-12.87,1208,2650740,31808996,True,41006229000,18639195,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-308670092,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260731,주식등의대량보유상황보고서(일반),9,2026-08-01T10:30:42+09:00
일지테크,019540,KOSDAQ,OK,2026-07-31,6180,5720.0,6120,6590,6920,5630.0,184.0,2.95,2.6,5450.0,6770.0,5660,6770,24.22,55.3,23,5150.0,7680.0,5350,7370,49.13,40.71,8.23,-14.29,44468,266366950,430488764,True,83513430000,13513500,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,13693537889,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,유상증자,20260527,유상증자결정(종속회사의주요경영사항)              ,1,2026-08-01T10:30:42+09:00
일진파워,094820,KOSDAQ,OK,2026-07-31,10650,9130.0,10470,11990,13090,8820.0,609.0,4.43,2.7,9010.0,13110.0,9430,12770,45.5,40.0,23,9010.0,24500.0,9430,23250,171.92,10.59,-13.56,-50.81,110173,1135033720,1185514837,True,160588250850,15078709,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,6999732306,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260617,임원ㆍ주요주주특정증권등소유상황보고서,2,2026-08-01T10:30:42+09:00
잉글우드랩,950140,KOSDAQ,OK,2026-07-31,8140,7590.0,8060,8620,9010,7480.0,219.0,2.38,2.1,7000.0,9700.0,7720,8930,38.57,42.22,23,7000.0,12360.0,7720,12050,76.57,21.27,-4.8,-32.17,27847,221857560,249447369,True,161724429240,19867866,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3824225,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
잉크테크,049550,KOSDAQ,OK,2026-07-31,3210,3075.0,3180,3330,3430,3045.0,55.0,1.71,2.0,2900.0,3240.0,2995,3210,11.72,91.18,23,2800.0,3990.0,2960,3750,42.5,34.45,4.56,-14.4,16245,50655195,175147159,True,62936149170,19606277,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1987358435,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260731,주식등의대량보유상황보고서(약식),4,2026-08-01T10:30:42+09:00
자람테크놀로지,389020,KOSDAQ,OK,2026-07-31,18470,14590.0,17970,22100,25100,14020.0,1656.0,5.41,1.9,14450.0,26600.0,15200,24750,84.08,33.09,23,14450.0,63400.0,15200,57700,338.75,8.21,-24.15,-64.48,58986,1031637600,726768664,True,127536864540,6905082,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1549523434,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"CB,대량보유",20260731,전환사채(해외전환사채포함)발행후만기전사채취득              ,2,2026-08-01T10:30:42+09:00
자비스,254120,KOSDAQ,OK,2026-07-31,778,657.0,763,885,972,633.0,48.0,4.74,2.4,611.0,920.0,632,912,50.57,54.05,23,610.0,1950.0,632,1700,219.67,12.54,-2.99,-47.54,135575,99839074,93524055,True,23926822060,30754270,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-773566317,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260710,주식등의대량보유상황보고서(일반),3,2026-08-01T10:30:42+09:00
자연과환경,043910,KOSDAQ,OK,2026-07-31,2940,2610.0,2900,3230,3465,2545.0,132.0,13.97,2.3,2740.0,3375.0,2750,3310,23.18,31.5,23,,4930.0,493,4000,,59.63,-6.22,496.35,22833,65717860,111279805,True,33337086300,11339145,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,161398095,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260729,주식등의대량보유상황보고서(일반),10,2026-08-01T10:30:42+09:00
자이글,234920,KOSDAQ,OK,2026-07-31,5310,4990.0,5260,5730,6110,4885.0,,0.0,,,,5310,5310,,,23,,,5310,5310,,,0.0,0.0,0,0,0,True,71849132100,13530910,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-501522000,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,상장폐지위험,20260730,기타시장안내              (개선기간 종료에 따른 상장폐지 여부 결정 안내),1,2026-08-01T10:30:42+09:00
자이언트스텝,289220,KOSDAQ,OK,2026-07-31,1020,952.0,998,1181,1313,915.0,73.0,4.21,2.0,943.0,1417.0,965,1373,50.27,16.24,23,943.0,3195.0,965,3110,238.81,3.42,-21.24,-67.2,86755,87503653,52574237,True,22758465420,22312221,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-5554354207,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
재영솔루텍,049630,KOSDAQ,OK,2026-07-31,5340,4645.0,5220,6250,7000,4460.0,415.0,4.57,2.2,4600.0,7530.0,4805,7290,63.7,25.26,23,4600.0,18890.0,4805,17100,310.65,5.18,-26.75,-68.77,266398,1394283830,1343049652,True,124769842260,23365139,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,9126406321,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260720,주식등의대량보유상황보고서(일반),2,2026-08-01T10:30:42+09:00
저스템,417840,KOSDAQ,OK,2026-07-31,9040,7090.0,8750,11170,12910,6810.0,967.0,7.4,1.9,7020.0,15760.0,7220,15300,124.5,23.11,23,7020.0,22250.0,7220,18990,216.95,13.26,-39.57,-25.1,1005283,8821912660,10042754183,False,206739204240,22869381,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,4072632831,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260625,임원ㆍ주요주주특정증권등소유상황보고서,17,2026-08-01T10:30:42+09:00
전진바이오팜,110020,KOSDAQ,OK,2026-07-31,1727,1585.0,1710,1852,1954,1557.0,57.0,2.95,1.9,1500.0,2250.0,1707,2250,50.0,30.27,23,1482.0,2475.0,1641,2380,67.0,24.67,-1.88,-27.44,5432,9287580,42418270,True,15644481974,9058762,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-198855718,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260728,임원ㆍ주요주주특정증권등소유상황보고서,6,2026-08-01T10:30:42+09:00
정다운,208140,KOSDAQ,OK,2026-07-31,2160,2105.0,2140,2225,2290,2095.0,22.0,0.98,2.5,2105.0,2300.0,2130,2280,9.26,28.21,23,2050.0,2550.0,2085,2540,24.39,22.0,-1.14,-14.96,70365,151928570,99997282,True,70597971360,32684246,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1630498707,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
정상제이엘에스,040420,KOSDAQ,OK,2026-07-31,5750,5680.0,5690,5920,6100,5660.0,30.0,0.51,2.6,5620.0,5910.0,5670,5880,5.16,44.83,23,5530.0,6080.0,5580,6010,9.95,40.0,1.41,-4.33,12308,70633485,128298348,True,90145924000,15677552,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3029843880,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
정원엔시스,045510,KOSDAQ,OK,2026-07-31,944,870.0,935,1009,1063,855.0,30.0,3.38,1.8,664.0,1089.0,717,1037,64.01,65.88,23,664.0,1313.0,675,1166,97.74,43.14,31.66,-19.04,177790,160953300,198239250,True,29717079408,31479957,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1283066994,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
제너셈,217190,KOSDAQ,OK,2026-07-31,4810,4060.0,4720,5470,6010,3905.0,301.0,5.13,2.1,3965.0,6480.0,4200,6180,63.43,33.6,23,3965.0,9670.0,4200,9300,143.88,14.81,-22.17,-39.04,64417,301951490,403276058,True,63269590410,13153761,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2471795629,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260508,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-01T10:30:42+09:00
제넥신,095700,KOSDAQ,OK,2026-07-31,2465,2185.0,2430,2710,2910,2130.0,111.0,3.45,2.2,2140.0,2670.0,2195,2540,24.77,61.32,23,2140.0,5630.0,2195,5430,163.08,9.31,-2.38,-54.6,103150,247204279,217857849,True,112257317710,45540494,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-8999590547,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
제노레이,122310,KOSDAQ,OK,2026-07-31,3460,3245.0,3425,3650,3805,3200.0,87.0,2.26,1.8,3165.0,3580.0,3220,3550,13.11,71.08,23,3100.0,5170.0,3200,4950,66.77,17.39,2.22,-25.11,4797,15907325,37106135,True,50356300240,14553844,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1576666754,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260721,주식등의대량보유상황보고서(일반),7,2026-08-01T10:30:42+09:00
제노코,361390,KOSDAQ,OK,2026-07-31,11440,9810.0,11220,13080,14420,9420.0,744.0,4.38,2.0,9710.0,15650.0,10110,14910,61.17,29.12,23,9710.0,30900.0,10110,30200,218.23,8.16,-15.26,-61.15,34442,384780470,582079160,True,111384198640,9736381,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1231949158,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260722,주식등의대량보유상황보고서(일반),3,2026-08-01T10:30:42+09:00
제놀루션,225220,KOSDAQ,OK,2026-07-31,1296,1219.0,1283,1363,1419,1204.0,31.0,2.19,3.2,1126.0,1415.0,1210,1393,25.67,58.82,23,957.0,1960.0,1030,1888,104.81,33.8,7.11,-31.36,31959,40741184,59145404,True,24870267216,19190021,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1382021731,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260722,임원ㆍ주요주주특정증권등소유상황보고서,6,2026-08-01T10:30:42+09:00
제닉,123330,KOSDAQ,OK,2026-07-31,24500,22050.0,24200,26650,28350,21550.0,983.0,4.26,2.3,22450.0,29550.0,22500,27900,31.63,28.87,23,17390.0,29550.0,17860,28150,69.93,58.47,8.89,-12.97,407629,9844430200,7195996816,False,195232660000,7968680,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3410999501,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260504,주식등의대량보유상황보고서(약식),1,2026-08-01T10:30:42+09:00
제닉스로보틱스,381620,KOSDAQ,OK,2026-07-31,5500,4605.0,5360,6520,7360,4425.0,466.0,5.72,2.4,4560.0,6890.0,4805,6470,51.1,40.34,23,4560.0,15170.0,4805,13700,232.68,8.86,-14.99,-45.97,161878,860911775,1652223606,True,72148560000,13117920,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-3107290513,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
제로투세븐,159580,KOSDAQ,OK,2026-07-31,1970,1815.0,1950,2105,2220,1783.0,62.0,2.36,2.6,1750.0,2640.0,1881,2295,50.86,24.72,23,1750.0,4035.0,1881,3995,130.57,9.63,-9.01,-50.69,28234,54239007,173508780,True,39464292920,20032636,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,644230661,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
제룡산업,147830,KOSDAQ,OK,2026-07-31,5950,5090.0,5850,6710,7330,4915.0,344.0,4.12,2.8,5040.0,7400.0,5290,7360,46.83,38.56,23,5040.0,15410.0,5290,13730,205.75,8.78,-11.85,-49.1,146800,851034280,1027043241,True,119000000000,20000000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,4836581584,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
제룡전기,033100,KOSDAQ,OK,2026-07-31,41300,34600.0,40450,47450,52500,33200.0,2800.0,5.14,2.4,34250.0,57000.0,36500,55500,66.42,30.99,23,34250.0,93800.0,36500,91500,173.87,11.84,-19.34,-41.34,217733,8886941600,8107088715,False,663377491700,16062409,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,5888095523,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260720,주식등의대량보유상황보고서(약식),2,2026-08-01T10:30:42+09:00
제우스,079370,KOSDAQ,OK,2026-07-31,8450,7220.0,8300,9530,10420,6970.0,492.0,4.54,2.0,6580.0,11300.0,6970,10560,71.73,39.62,23,6580.0,17660.0,6970,16980,168.39,16.88,-19.6,-47.55,431362,3451565375,2396336559,True,262093565500,31016990,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-17138401461,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,주요주주변동,20260714,임원ㆍ주요주주특정증권등소유상황보고서,6,2026-08-01T10:30:42+09:00
제이브이엠,054950,KOSDAQ,OK,2026-07-31,23750,22750.0,23500,24650,25350,22550.0,399.0,1.82,2.3,20000.0,23950.0,20500,23750,19.75,94.94,23,19930.0,26000.0,20000,25000,30.46,62.93,12.83,-5.0,27521,639107350,509370767,True,287134935000,12089892,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,9291852414,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,자사주처분,주요주주변동",20260729,임원ㆍ주요주주특정증권등소유상황보고서,8,2026-08-01T10:30:42+09:00
제이스로보틱스,090470,KOSDAQ,OK,2026-07-31,4015,3475.0,3945,4520,4930,3335.0,229.0,4.34,2.5,3440.0,4900.0,3590,4665,42.44,39.38,23,3440.0,9840.0,3590,9360,186.05,8.98,-13.56,-57.1,46290,180985945,150704874,True,70168524910,17476594,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-6928298745,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"자사주처분,주요주주변동",20260616,임원ㆍ주요주주특정증권등소유상황보고서,17,2026-08-01T10:30:42+09:00
제이스코홀딩스,023440,KOSDAQ,OK,2026-07-31,521,490.0,516,563,599,479.0,,0.0,,,,521,521,,,23,,,521,521,,,0.0,0.0,0,0,0,True,46964378481,90142761,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1823651834,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,최대주주변경",20260714,주요사항보고서(전환사채권발행결정),11,2026-08-01T10:30:42+09:00
