date,indicator_code,indicator_name,value,unit,frequency,source,source_url
2022-11-29,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17085869.777201,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-11-30,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17134051.015286,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-01,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17095973.48084,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17114273.386166,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-05,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17137010.692994,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-06,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17298471.782446,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-07,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17346494.814156,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-08,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17362742.392239,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17335295.585202,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-12,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17313236.724847,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-13,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17177453.869276,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-14,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17186985.20766,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-15,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17190257.89743,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-16,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17145630.672431,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-19,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17235130.612509,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17200640.315563,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-21,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17210218.085504,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-22,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17131497.167474,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-23,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17075345.298926,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-26,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16965980.591649,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16875776.664607,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-28,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16707096.869285,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-29,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16528597.795582,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2022-12-30,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16518647.535843,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16531124.096922,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16363192.916816,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-04,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16120144.571619,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-05,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15930721.275829,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-06,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15888251.251282,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15944622.934612,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-10,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15911221.047391,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-11,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15810248.59704,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-12,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15898255.334063,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-13,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15892806.380797,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-16,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15982012.237546,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-17,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,15988999.434031,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-18,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16018217.622183,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-19,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16089326.973239,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16138275.443441,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-25,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16135544.475349,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-26,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16118703.744878,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16091337.170841,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-30,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16099786.30701,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-01-31,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16094408.47105,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-01,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16253586.107938,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16348403.391891,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16361368.175206,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-06,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16426136.273031,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-07,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16452740.251059,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-08,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16625378.717419,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16715547.646242,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-10,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16792153.145988,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-13,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,16969041.056762,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-14,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17120952.227015,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-15,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17189101.692564,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-16,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17142333.450111,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-17,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17316884.276648,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17222067.601053,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-21,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17362177.040664,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-22,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17418152.798145,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-23,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17540080.89047,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-24,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17716153.537307,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17712291.28668,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-02-28,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17761243.694034,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17812456.928743,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17787710.459924,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-06,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17862774.303354,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-07,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17889929.959753,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-08,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17999914.470866,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18126052.541617,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-10,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18338676.92503,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-13,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18347660.080414,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-14,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18263406.905478,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-15,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18094700.357994,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-16,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17934571.685557,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-17,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17823975.273029,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17966347.932599,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-21,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17947306.785707,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-22,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18069026.631888,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-23,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18175106.319135,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-24,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18220351.573487,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18274078.882322,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-28,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18408545.21441,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-29,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18548983.466248,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-30,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18583772.119413,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-03-31,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18694062.346121,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18769081.441702,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-04,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18775465.789129,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-05,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18977993.572411,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-06,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19048679.190851,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-07,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19219392.872358,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-10,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19394553.893052,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-11,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19434605.712359,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-12,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19595143.301854,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-13,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19593347.979837,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-14,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19742505.135866,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-17,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19794144.9801,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-18,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19907009.53882,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-19,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20136929.774677,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20286314.344871,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-21,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20401766.399471,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-24,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20431901.816079,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-25,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20240820.693765,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-26,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20085662.557401,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19778649.2936,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-04-28,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19457778.570386,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19136391.989306,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18914913.18834,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-04,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18794322.966145,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-08,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18853336.787498,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18852581.668781,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-10,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18727391.750602,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-11,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18657429.088,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-12,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18644875.044682,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2023-05-15,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18564019.235912,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
