ticker,종목,corp_code,rcept_no,report_nm,rcept_dt,report_status,document_status,sector_proxy,export_mentions,fx_asset_mentions,fx_liab_mentions,hedge_mentions,import_mentions,order_mentions,sensitivity_mentions,overseas_revenue_pct,hedge_pct_proxy,text_length,공시신뢰도,confidence_reason,dollar_sales_score,won_cost_score,hedge_score,foreign_debt_score,import_cost_score,earnings_score,technical_score,risk_score,backlog_bonus,sensitivity_bonus,fx_net_benefit_score
014820,동원시스템즈,00132637,20260514000698,[기재정정]사업보고서 (2025.12),20260514,OK,OK,기타,98,95,6,123,1677,3,118,,,361540,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,1.2,5.0,57.45
014825,동원시스템즈우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
111380,동인기연,00367710,20260319001347,사업보고서 (2025.12),20260319,OK,OK,기타,134,126,22,4,1620,1,37,99.16,95.9,352504,A,주석에서 환율노출 관련 수치 다수 확인,24.79,6.0,0.61,7.0,3.0,8.0,10.0,5.0,0.4,5.0,69.81
163560,동일고무벨트,00939687,20260318001036,사업보고서 (2025.12),20260318,OK,OK,기타,76,253,28,26,1575,17,59,,2.9,372739,A,주석에서 환율노출 관련 수치 다수 확인,6.25,6.0,14.56,7.0,3.0,8.0,8.0,5.0,5.0,5.0,67.81
004890,동일산업,00172936,20260326000328,[기재정정]사업보고서 (2025.12),20260326,OK,OK,기타,52,85,6,27,1254,3,96,,,239292,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,1.2,5.0,59.45
002690,동일제강,00118451,20260323000811,사업보고서 (2025.12),20260323,OK,OK,기타,28,58,3,7,795,8,23,5.0,,174940,A,주석에서 환율노출 관련 수치 다수 확인,1.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,3.2,5.0,54.45
000020,동화약품,00119195,20260318001027,사업보고서 (2025.12),20260318,OK,OK,기타,38,116,20,339,1732,0,106,5.0,,433544,B,주석 수치 일부와 환율노출 키워드 확인,1.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,51.25
000150,두산,00677486,20260323000819,사업보고서 (2025.12),20260323,OK,OK,기타,84,84,0,170,1401,39,72,,,378559,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,10.0,5.0,5.0,5.0,64.25
000157,두산2우B,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,10.0,5.0,0.0,0.0,59.75
454910,두산로보틱스,01105153,20260318001562,사업보고서 (2025.12),20260318,OK,OK,기타,75,97,14,73,1207,19,48,100.0,,347968,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,8.0,7.0,3.0,3.0,10.0,5.0,5.0,5.0,77.0
241560,두산밥캣,01032486,20260319001265,사업보고서 (2025.12),20260319,OK,OK,기타,203,775,7,498,1686,4,64,10.0,74.19,491986,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,3.87,7.0,3.0,8.0,10.0,5.0,1.6,5.0,51.97
034020,두산에너빌리티,00159616,20260320001246,사업보고서 (2025.12),20260320,OK,OK,기타,274,253,45,583,2529,60,103,10.0,,773175,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,57.5
000155,두산우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,10.0,5.0,0.0,0.0,59.75
336260,두산퓨얼셀,01412725,20260318001264,사업보고서 (2025.12),20260318,OK,OK,기타,51,145,16,744,1950,3,73,100.0,62.86,535025,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,5.57,7.0,3.0,3.0,7.0,5.0,1.2,5.0,67.77
016740,두올,00119672,20260318001456,사업보고서 (2025.12),20260318,OK,OK,기타,126,102,8,61,1601,6,149,58.0,,426705,B,주석 수치 일부와 환율노출 키워드 확인,14.5,6.0,8.0,7.0,3.0,8.0,8.0,5.0,2.4,5.0,66.9
192650,드림텍,00415646,20260318001215,사업보고서 (2025.12),20260318,OK,OK,기타,153,227,26,163,1624,6,68,,,476045,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,2.4,5.0,58.65
024090,디씨엠,00177199,20260311003833,사업보고서 (2025.12),20260311,OK,OK,기타,29,62,0,63,732,8,29,10.0,,185510,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,8.0,10.0,5.0,3.2,5.0,58.7
003160,디아이,00118275,20260605000334,[기재정정]사업보고서 (2025.12),20260605,OK,OK,기타,41,69,8,102,1062,14,69,,90.54,269294,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,1.42,7.0,3.0,8.0,10.0,5.0,5.0,5.0,56.67
092200,디아이씨,00112165,20260320001046,사업보고서 (2025.12),20260320,OK,OK,기타,103,93,0,280,1591,1,81,10.0,,407076,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,8.0,7.0,5.0,0.4,5.0,52.9
377190,디앤디플랫폼리츠,01475609,20260602000529,사업보고서 (2026.03),20260602,OK,OK,기타,2,0,0,41,1333,0,0,,,191266,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.0,0.0,54.25
013570,디와이,00117179,20260318001042,사업보고서 (2025.12),20260318,OK,OK,기타,116,112,18,214,1642,1,172,100.0,,385612,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.4,5.0,75.4
024900,디와이덕양,00114154,20260317000660,사업보고서 (2025.12),20260317,OK,OK,기타,57,98,9,15,1489,4,57,20.0,,299141,A,주석에서 환율노출 관련 수치 다수 확인,5.0,6.0,8.0,7.0,3.0,8.0,10.0,2.0,1.6,5.0,55.6
002880,디와이에이,00149804,20260317000864,사업보고서 (2025.12),20260317,OK,OK,기타,50,4,0,218,2087,1,7,1.3,,421660,B,주석 수치 일부와 환율노출 키워드 확인,0.33,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.4,3.5,50.23
210540,디와이파워,01059605,20260316001465,사업보고서 (2025.12),20260316,OK,OK,기타,73,73,13,406,1290,1,114,,10.0,353770,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,13.5,7.0,3.0,8.0,8.0,5.0,0.4,5.0,62.15
032350,롯데관광개발,00231372,20260319000832,사업보고서 (2025.12),20260319,OK,OK,기타,14,179,20,196,1614,2,149,10.0,,450664,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.8,5.0,55.3
089860,롯데렌탈,00545716,20260316000884,사업보고서 (2025.12),20260316,OK,OK,기타,87,251,40,515,1812,1,67,3.27,5.8,621640,A,주석에서 환율노출 관련 수치 다수 확인,0.82,6.0,14.13,7.0,3.0,8.0,10.0,2.0,0.4,5.0,56.35
330590,롯데리츠,01363818,20260310002810,사업보고서 (2025.12),20260310,OK,OK,기타,2,0,0,41,788,0,2,100.0,,165048,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.0,1.0,74.0
000400,롯데손해보험,00113562,20260331004266,[기재정정]사업보고서 (2025.12),20260331,OK,OK,기타,0,29,0,421,939,3,56,,,320169,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,3.0,8.0,5.0,1.2,5.0,53.45
023530,롯데쇼핑,00120526,20260312001405,사업보고서 (2025.12),20260312,OK,OK,기타,58,251,46,934,3429,0,194,5.6,,878081,B,주석 수치 일부와 환율노출 키워드 확인,1.4,6.0,8.0,7.0,3.0,8.0,2.0,5.0,0.0,5.0,45.4
020150,롯데에너지머티리얼즈,00113997,20260310002974,사업보고서 (2025.12),20260310,OK,OK,기타,113,103,4,140,1833,34,147,10.0,,479463,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,3.0,10.0,5.0,5.0,5.0,54.5
280360,롯데웰푸드,01258507,20260312000907,사업보고서 (2025.12),20260312,OK,OK,기타,71,270,18,443,2570,3,141,100.0,,624037,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,1.2,5.0,76.2
286940,롯데이노베이트,01262032,20260313000002,사업보고서 (2025.12),20260313,OK,OK,기타,46,122,4,213,2405,22,59,6.95,,594244,B,주석 수치 일부와 환율노출 키워드 확인,1.74,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,56.74
004000,롯데정밀화학,00157681,20260311004005,사업보고서 (2025.12),20260311,OK,OK,수입원가부담,102,106,14,93,1760,32,70,10.0,,430616,B,주석 수치 일부와 환율노출 키워드 확인,2.5,5.25,8.0,7.0,0.0,8.0,8.0,5.0,5.0,5.0,53.75
004990,롯데지주,00120562,20260316001619,사업보고서 (2025.12),20260316,OK,OK,기타,302,381,72,854,3657,14,230,36.3,10.0,1106917,A,주석에서 환율노출 관련 수치 다수 확인,9.07,6.0,13.5,7.0,3.0,8.0,10.0,5.0,5.0,5.0,71.58
005300,롯데칠성,00120571,20260311004566,사업보고서 (2025.12),20260311,OK,OK,기타,64,133,0,340,2313,0,106,5.0,,606844,B,주석 수치 일부와 환율노출 키워드 확인,1.25,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.0,5.0,52.25
005305,롯데칠성우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
011170,롯데케미칼,00165413,20260312001296,사업보고서 (2025.12),20260312,OK,OK,기타,316,311,74,1082,3231,11,189,36.3,4.86,900316,A,주석에서 환율노출 관련 수치 다수 확인,9.07,6.0,14.27,7.0,3.0,8.0,8.0,5.0,4.4,5.0,69.75
071840,롯데하이마트,00158307,20260311004061,사업보고서 (2025.12),20260311,OK,OK,기타,7,37,0,97,871,0,21,100.0,,292956,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.0,5.0,71.0
027740,마니커,00204208,20260313001223,사업보고서 (2025.12),20260313,OK,OK,기타,4,0,0,77,1080,0,22,,,375371,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,3.0,7.0,5.0,0.0,5.0,51.25
357430,마스턴프리미어리츠,01442966,20251218000386,사업보고서 (2025.09),20251218,OK,OK,기타,31,25,0,200,911,0,33,8.9,,179570,B,주석 수치 일부와 환율노출 키워드 확인,2.23,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.0,5.0,53.23
001080,만호제강,00120872,20250930000631,[기재정정]사업보고서 (2024.06),20250930,OK,OK,기타,29,21,0,6,631,0,22,95.0,,181162,B,주석 수치 일부와 환율노출 키워드 확인,23.75,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.0,5.0,69.75
088980,맥쿼리인프라,00435297,,,,DART_LIST_013_조회된 데이타가 없습니다.,NO_REPORT,기타,0,0,0,0,0,0,0,,,0,D,보고서 원문 미확보,6.25,6.0,11.0,8.0,5.5,8.0,10.0,5.0,0.0,0.0,59.75
094800,맵스리얼티,00600013,,,,DART_LIST_013_조회된 데이타가 없습니다.,NO_REPORT,기타,0,0,0,0,0,0,0,,,0,D,보고서 원문 미확보,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
138040,메리츠금융지주,00860332,20260406004144,[첨부정정]사업보고서 (2025.12),20260406,OK,OK,기타,54,21,1,220,918,3,16,,,253856,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,1.2,5.0,59.45
090370,메타랩스,00442835,20260319000871,사업보고서 (2025.12),20260319,OK,OK,기타,16,52,0,316,1445,0,52,,,457984,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,8.0,2.0,0.0,5.0,54.25
118000,메타케어,00791209,20260317000732,사업보고서 (2025.12),20260317,OK,OK,기타,22,49,0,299,1491,0,18,45.1,46.38,399001,B,주석 수치 일부와 환율노출 키워드 확인,11.28,6.0,8.04,8.0,3.0,8.0,4.0,2.0,0.0,5.0,55.32
017180,명문제약,00121039,20260330000375,[기재정정]사업보고서 (2025.12),20260330,OK,OK,기타,29,93,8,1,834,0,34,97.1,,214515,A,주석에서 환율노출 관련 수치 다수 확인,24.27,6.0,10.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,76.28
009900,명신산업,00173078,20260323000909,사업보고서 (2025.12),20260323,OK,OK,기타,159,156,8,261,1718,6,69,,,412749,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,2.4,5.0,58.65
317450,명인제약,00179489,20260325001031,[기재정정]사업보고서 (2025.12),20260325,OK,OK,기타,35,110,43,45,1667,0,61,87.17,,394868,B,주석 수치 일부와 환율노출 키워드 확인,21.79,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,71.79
012690,모나리자,00173102,20260515002512,[기재정정]사업보고서 (2025.12),20260515,OK,OK,기타,6,23,0,37,279,0,7,10.0,,95523,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.0,3.5,52.0
005360,모나미,00121288,20260323001298,사업보고서 (2025.12),20260323,OK,OK,기타,63,135,8,321,1498,0,71,,,397466,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,3.0,8.0,5.0,0.0,5.0,51.25
070960,모나용평,00365989,20260323001076,사업보고서 (2025.12),20260323,OK,OK,기타,8,108,8,408,1871,24,114,4.6,4.6,444520,A,주석에서 환율노출 관련 수치 다수 확인,1.15,6.0,14.31,7.0,3.0,8.0,10.0,5.0,5.0,5.0,64.46
009680,모토닉,00151128,20260318000984,사업보고서 (2025.12),20260318,OK,OK,기타,33,81,6,91,1409,0,90,,,362621,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,58.25
009580,무림P&P,00119007,20260313001288,사업보고서 (2025.12),20260313,OK,OK,기타,132,203,37,422,1625,0,164,95.0,,518914,A,주석에서 환율노출 관련 수치 다수 확인,23.75,6.0,8.0,7.0,3.0,3.0,8.0,5.0,0.0,5.0,68.75
009200,무림페이퍼,00136086,20260316001269,사업보고서 (2025.12),20260316,OK,OK,기타,137,259,43,490,1844,0,183,100.0,,547989,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,75.0
033920,무학,00121543,20260318000658,사업보고서 (2025.12),20260318,OK,OK,기타,44,10,0,30,991,1,30,24.9,,294142,B,주석 수치 일부와 환율노출 키워드 확인,6.22,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.4,5.0,59.62
008420,문배철강,00121570,20260319000530,[기재정정]사업보고서 (2025.12),20260319,OK,OK,기타,5,53,0,52,657,2,14,,,148414,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.8,5.0,60.05
025560,미래산업,00197759,20260319001166,사업보고서 (2025.12),20260319,OK,OK,기타,135,74,0,114,1373,7,42,,,399896,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,4.0,5.0,2.8,5.0,56.05
007120,미래아이앤지,00104786,20260323000816,사업보고서 (2025.12),20260323,OK,OK,기타,6,38,2,50,490,1,15,,,170080,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.4,5.0,56.65
396690,미래에셋글로벌리츠,01576102,20251215000282,사업보고서 (2025.09),20251215,OK,OK,기타,71,91,0,201,858,0,20,100.0,,170322,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.0,5.0,71.0
357250,미래에셋맵스리츠,01437292,20260213000342,사업보고서 (2025.11),20260213,OK,OK,기타,15,2,0,18,480,0,2,1.77,,91809,B,주석 수치 일부와 환율노출 키워드 확인,0.44,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.0,1.0,47.44
085620,미래에셋생명,00112332,20260420000382,[기재정정]사업보고서 (2025.12),20260420,OK,OK,기타,74,108,0,554,1173,1,100,99.92,,575721,B,주석 수치 일부와 환율노출 키워드 확인,24.98,6.0,8.0,8.0,3.0,8.0,4.0,5.0,0.4,5.0,72.38
006800,미래에셋증권,00111722,20260515002972,[기재정정]사업보고서 (2025.12),20260515,OK,OK,기타,189,236,10,607,2806,0,46,39.0,,1060753,B,주석 수치 일부와 환율노출 키워드 확인,9.75,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,59.75
006805,미래에셋증권우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
081660,미스토홀딩스,00195229,20260318000916,사업보고서 (2025.12),20260318,OK,OK,기타,175,306,34,209,1346,0,96,100.0,,431771,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,77.0
002840,미원상사,00121932,20260316000483,사업보고서 (2025.12),20260316,OK,OK,기타,105,82,6,24,1087,0,99,,,344192,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,58.25
268280,미원에스씨,01234297,20260311003661,사업보고서 (2025.12),20260311,OK,OK,기타,90,103,2,54,1132,0,72,2.67,,352312,B,주석 수치 일부와 환율노출 키워드 확인,0.67,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,52.67
107590,미원홀딩스,00706715,20260319001135,사업보고서 (2025.12),20260319,OK,OK,기타,91,59,1,57,1322,3,62,4.42,,379848,B,주석 수치 일부와 환율노출 키워드 확인,1.1,6.0,8.0,7.0,3.0,8.0,8.0,5.0,1.2,5.0,52.31
134380,미원화학,00855163,20260309001317,사업보고서 (2025.12),20260309,OK,OK,수입원가부담,30,39,3,12,604,3,25,70.0,,213738,B,주석 수치 일부와 환율노출 키워드 확인,17.5,5.25,8.0,7.0,0.0,8.0,8.0,5.0,1.2,5.0,64.95
003650,미창석유,00122056,20260320001114,사업보고서 (2025.12),20260320,OK,OK,기타,23,36,4,64,824,19,46,90.0,,198482,B,주석 수치 일부와 환율노출 키워드 확인,22.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,79.5
377740,바이오노트,00622787,20260318001576,사업보고서 (2025.12),20260318,OK,OK,바이오/제약,101,110,6,106,1412,0,49,,,427825,B,주석 수치 일부와 환율노출 키워드 확인,16.25,9.0,8.0,7.0,5.5,8.0,10.0,5.0,0.0,5.0,73.75
003610,방림,00122348,20251222000124,사업보고서 (2025.09),20251222,OK,OK,기타,102,268,18,38,1516,7,45,10.0,,373638,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,2.8,5.0,57.3
035150,백산,00122551,20260319000754,사업보고서 (2025.12),20260319,OK,OK,기타,79,121,6,153,1488,1,73,81.0,,445536,B,주석 수치 일부와 환율노출 키워드 확인,20.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.4,5.0,72.65
002410,범양건영,00122694,20260331003709,사업보고서 (2025.12),20260331,OK,OK,기타,2,0,0,18,1386,112,10,,,394223,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,8.0,5.0,5.0,5.0,5.0,59.25
007210,벽산,00122898,20260323001448,사업보고서 (2025.12),20260323,OK,OK,기타,63,160,30,73,2218,35,97,22.7,,483415,A,주석에서 환율노출 관련 수치 다수 확인,5.67,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,60.67
002760,보락,00123107,20260318000334,사업보고서 (2025.12),20260318,OK,OK,기타,43,47,2,4,482,2,16,,,154641,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,10.0,7.0,3.0,8.0,8.0,5.0,0.8,5.0,59.05
003850,보령,00123143,20260327000311,[첨부정정]사업보고서 (2025.12),20260327,OK,OK,기타,0,0,0,0,0,0,0,,,18,D,환율노출 공시 단서 부족,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
000890,보해양조,00123541,20260318000704,사업보고서 (2025.12),20260318,OK,OK,기타,40,32,0,50,950,3,22,,,291623,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,8.0,4.0,5.0,1.2,5.0,54.45
003000,부광약품,00123718,20260316001273,사업보고서 (2025.12),20260316,OK,OK,기타,88,147,0,116,1510,0,82,,,434446,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.0,5.0,57.25
001270,부국증권,00123772,20260403002276,[기재정정]사업보고서 (2025.12),20260403,OK,OK,기타,8,35,0,214,940,3,15,54.5,60.0,404740,A,주석에서 환율노출 관련 수치 다수 확인,13.62,6.0,6.0,8.0,3.0,8.0,8.0,5.0,1.2,5.0,63.83
001275,부국증권우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
026940,부국철강,00123781,20260318000484,사업보고서 (2025.12),20260318,OK,OK,기타,5,8,1,8,305,2,3,,,121876,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.8,1.5,53.55
011390,부산산업,00124027,20260319000540,사업보고서 (2025.12),20260319,OK,OK,기타,3,18,4,24,902,10,10,,,283877,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,4.0,5.0,60.25
005030,부산주공,00124151,20260319000808,사업보고서 (2025.12),20260319,OK,OK,기타,55,31,6,9,934,1,35,52.0,,226012,A,주석에서 환율노출 관련 수치 다수 확인,13.0,6.0,8.0,7.0,3.0,3.0,5.0,5.0,0.4,5.0,55.4
006740,블루산업개발,00141404,20260323001405,사업보고서 (2025.12),20260323,OK,OK,기타,26,61,0,6,1109,0,52,,,317374,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,3.0,4.0,2.0,0.0,5.0,45.25
002070,비비안,00107677,20260323001209,사업보고서 (2025.12),20260323,OK,OK,기타,34,9,0,295,1886,0,42,1.32,,516839,B,주석 수치 일부와 환율노출 키워드 확인,0.33,6.0,8.0,8.0,3.0,3.0,7.0,2.0,0.0,5.0,42.33
100220,비상교육,00520887,20260319001227,사업보고서 (2025.12),20260319,OK,OK,기타,9,59,0,78,1620,0,79,,,404125,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.0,5.0,59.25
090460,비에이치,00447609,20260323001134,[기재정정]사업보고서 (2025.12),20260323,OK,OK,기타,89,56,20,78,1339,10,74,98.98,,303755,B,주석 수치 일부와 환율노출 키워드 확인,24.75,6.0,8.0,7.0,3.0,8.0,10.0,5.0,4.0,5.0,80.75
005180,빙그레,00124726,20260318001526,사업보고서 (2025.12),20260318,OK,OK,기타,77,38,0,8,1232,0,34,100.0,,294076,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.0,5.0,76.0
003960,사조대림,00109718,20260318001283,사업보고서 (2025.12),20260318,OK,OK,기타,79,212,6,337,1946,34,57,97.91,1.23,507577,A,주석에서 환율노출 관련 수치 다수 확인,24.48,6.0,14.82,7.0,3.0,8.0,10.0,5.0,5.0,5.0,88.29
008040,사조동아원,00137252,20260318001588,사업보고서 (2025.12),20260318,OK,OK,기타,22,104,14,323,853,2,37,10.0,1.0,247832,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,14.85,7.0,3.0,8.0,10.0,5.0,0.8,5.0,62.15
007160,사조산업,00124799,20260318000986,사업보고서 (2025.12),20260318,OK,OK,기타,73,92,8,378,1674,34,65,100.0,,476601,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,80.0
014710,사조씨푸드,00124780,20260317000763,사업보고서 (2025.12),20260317,OK,OK,기타,118,86,6,200,1766,29,69,10.0,,410635,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,59.5
006090,사조오양,00141875,20260318001080,사업보고서 (2025.12),20260318,OK,OK,기타,30,58,2,13,976,40,35,10.0,,259131,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,59.5
062040,산일전기,00366438,20260403003697,[기재정정]사업보고서 (2025.12),20260403,OK,OK,전력기기,128,157,17,172,1268,20,40,97.0,52.0,304185,A,주석에서 환율노출 관련 수치 다수 확인,24.25,10.5,7.2,7.0,4.5,8.0,10.0,5.0,5.0,5.0,86.45
005610,삼립,00125530,20260318001066,사업보고서 (2025.12),20260318,OK,OK,기타,64,100,30,285,2130,0,93,5.0,,515002,A,주석에서 환율노출 관련 수치 다수 확인,1.25,6.0,8.0,7.0,3.0,3.0,8.0,5.0,0.0,5.0,46.25
001470,삼부토건,00125974,20260407002515,사업보고서 (2025.12),20260407,OK,OK,기타,6,81,0,65,2371,48,84,100.0,,526193,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,3.0,5.0,5.0,5.0,5.0,73.0
